Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIRD,0,1,34,34,PP,25000,200000,2.7
GIRD,0,1,35,35,PP,25000,200000,2.8
GIRD,0,1,36,36,PP,25000,200000,2.9
GIRD,0,1,37,37,PP,25000,200000,2.95
GIRD,0,1,38,38,PP,25000,200000,3
GIRD,0,1,39,39,PP,25000,200000,3
GIRD,1,1,18,18,PP,25000,200000,1.75
GIRD,1,1,19,19,PP,25000,200000,1.82
GIRD,1,1,20,20,PP,25000,200000,1.88
GIRD,1,1,21,21,PP,25000,200000,1.94
GIRD,1,1,22,22,PP,25000,200000,1.97
GIRD,1,1,23,23,PP,25000,200000,2
GIRD,1,1,24,24,PP,25000,200000,2.05
GIRD,1,1,25,25,PP,25000,200000,2.1
GIRD,1,1,26,26,PP,25000,200000,2.14
GIRD,1,1,27,27,PP,25000,200000,2.18
GIRD,1,1,28,28,PP,25000,200000,2.23
GIRD,1,1,29,29,PP,25000,200000,2.25
GIRD,1,1,30,30,PP,25000,200000,2.26
GIRD,1,1,31,31,PP,25000,200000,2.33
GIRD,1,1,32,32,PP,25000,200000,2.5
GIRD,1,1,33,33,PP,25000,200000,2.6
GIRD,1,1,34,34,PP,25000,200000,2.7
GIRD,1,1,35,35,PP,25000,200000,2.8
GIRD,1,1,36,36,PP,25000,200000,2.9
GIRD,1,1,37,37,PP,25000,200000,2.95
GIRD,1,1,38,38,PP,25000,200000,3
GIRD,1,1,39,39,PP,25000,200000,3
GIRD,0,0,18,18,PF,25000,200000,1.75
GIRD,0,0,19,19,PF,25000,200000,1.82
GIRD,0,0,20,20,PF,25000,200000,1.88
GIRD,0,0,21,21,PF,25000,200000,1.94
GIRD,0,0,22,22,PF,25000,200000,1.97
GIRD,0,0,23,23,PF,25000,200000,2
GIRD,0,0,24,24,PF,25000,200000,2.05
GIRD,0,0,25,25,PF,25000,200000,2.1
GIRD,0,0,26,26,PF,25000,200000,2.14
GIRD,0,0,27,27,PF,25000,200000,2.18
GIRD,0,0,28,28,PF,25000,200000,2.23
GIRD,0,0,29,29,PF,25000,200000,2.25
GIRD,0,0,30,30,PF,25000,200000,2.26
GIRD,0,0,31,31,PF,25000,200000,2.33
GIRD,0,0,32,32,PF,25000,200000,2.5
GIRD,0,0,33,33,PF,25000,200000,2.6
GIRD,0,0,34,34,PF,25000,200000,2.7
GIRD,0,0,35,35,PF,25000,200000,2.8
GIRD,0,0,36,36,PF,25000,200000,2.9
GIRD,0,0,37,37,PF,25000,200000,2.95
GIRD,0,0,38,38,PF,25000,200000,3
GIRD,0,0,39,39,PF,25000,200000,3
GIRD,1,0,18,18,PF,25000,200000,1.75
GIRD,1,0,19,19,PF,25000,200000,1.82
GIRD,1,0,20,20,PF,25000,200000,1.88
GIRD,1,0,21,21,PF,25000,200000,1.94
GIRD,1,0,22,22,PF,25000,200000,1.97
GIRD,1,0,23,23,PF,25000,200000,2
GIRD,1,0,24,24,PF,25000,200000,2.05
GIRD,1,0,25,25,PF,25000,200000,2.1
GIRD,1,0,26,26,PF,25000,200000,2.14
GIRD,1,0,27,27,PF,25000,200000,2.18
GIRD,1,0,28,28,PF,25000,200000,2.23
GIRD,1,0,29,29,PF,25000,200000,2.25
GIRD,1,0,30,30,PF,25000,200000,2.26
GIRD,1,0,31,31,PF,25000,200000,2.33
GIRD,1,0,32,32,PF,25000,200000,2.5
GIRD,1,0,33,33,PF,25000,200000,2.6
GIRD,1,0,34,34,PF,25000,200000,2.7
GIRD,1,0,35,35,PF,25000,200000,2.8
GIRD,1,0,36,36,PF,25000,200000,2.9
GIRD,1,0,37,37,PF,25000,200000,2.95
GIRD,1,0,38,38,PF,25000,200000,3
GIRD,1,0,39,39,PF,25000,200000,3
GIRD,0,1,18,18,PF,25000,200000,1.75
GIRD,0,1,19,19,PF,25000,200000,1.82
GIRD,0,1,20,20,PF,25000,200000,1.88
GIRD,0,1,21,21,PF,25000,200000,1.94
GIRD,0,1,22,22,PF,25000,200000,1.97
GIRD,0,1,23,23,PF,25000,200000,2
GIRD,0,1,24,24,PF,25000,200000,2.05
GIRD,0,1,25,25,PF,25000,200000,2.1
GIRD,0,1,26,26,PF,25000,200000,2.14
GIRD,0,1,27,27,PF,25000,200000,2.18
GIRD,0,1,28,28,PF,25000,200000,2.23
GIRD,0,1,29,29,PF,25000,200000,2.25
GIRD,0,1,30,30,PF,25000,200000,2.26
GIRD,0,1,31,31,PF,25000,200000,2.33
GIRD,0,1,32,32,PF,25000,200000,2.5
GIRD,0,1,33,33,PF,25000,200000,2.6
GIRD,0,1,34,34,PF,25000,200000,2.7
GIRD,0,1,35,35,PF,25000,200000,2.8
GIRD,0,1,36,36,PF,25000,200000,2.9
GIRD,0,1,37,37,PF,25000,200000,2.95
GIRD,0,1,38,38,PF,25000,200000,3
GIRD,0,1,39,39,PF,25000,200000,3
GIRD,1,1,18,18,PF,25000,200000,1.75
GIRD,1,1,19,19,PF,25000,200000,1.82
GIRD,1,1,20,20,PF,25000,200000,1.88
GIRD,1,1,21,21,PF,25000,200000,1.94
GIRD,1,1,22,22,PF,25000,200000,1.97
GIRD,1,1,23,23,PF,25000,200000,2
GIRD,1,1,24,24,PF,25000,200000,2.05
GIRD,1,1,25,25,PF,25000,200000,2.1
GIRD,1,1,26,26,PF,25000,200000,2.14
GIRD,1,1,27,27,PF,25000,200000,2.18
GIRD,1,1,28,28,PF,25000,200000,2.23
GIRD,1,1,29,29,PF,25000,200000,2.25
GIRD,1,1,30,30,PF,25000,200000,2.26
GIRD,1,1,31,31,PF,25000,200000,2.33
GIRD,1,1,32,32,PF,25000,200000,2.5
GIRD,1,1,33,33,PF,25000,200000,2.6
GIRD,1,1,34,34,PF,25000,200000,2.7
GIRD,1,1,35,35,PF,25000,200000,2.8
GIRD,1,1,36,36,PF,25000,200000,2.9
GIRD,1,1,37,37,PF,25000,200000,2.95
GIRD,1,1,38,38,PF,25000,200000,3
GIRD,1,1,39,39,PF,25000,200000,3
